chengshi,yijiquyu,fangzu,huxing,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,min_time_gaoxiao,count_gaoxiao,min_time_yiyuan,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,min_time_xiuxian,count_xiuxian
宜昌,伍家岗,1700,2室1厅1卫,南北,精装修,中层/共8层,140,311,3,98,4,823,1,794,1,319,10,691,6,157,1
宜昌,伍家岗,1500,2室2厅1卫,南北,精装修,中层/共7层,251,650,4,390,4,715,4,168,3,340,10,200,5,945,0
宜昌,伍家岗,1800,1室1厅1卫,南北,精装修,中层/共32层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1400,2室2厅1卫,南北,简单装修,中层/共7层,403,290,3,411,2,294,3,778,4,862,1,666,4,1213,0
宜昌,伍家岗,1800,1室1厅1卫,南北,精装修,中层/共26层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1699,1室1厅1卫,南北,豪华装修,低层/共30层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1500,2室1厅1卫,东,精装修,中层/共25层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,1200,2室1厅1卫,南,简单装修,低层/共7层,176,1150,0,653,1,10000,0,669,1,441,4,284,3,10000,0
宜昌,伍家岗,2000,2室2厅1卫,南,精装修,高层/共18层,469,356,3,477,2,360,3,844,3,928,0,732,3,1654,0
宜昌,伍家岗,1400,2室2厅1卫,南北,简单装修,低层/共17层,7,602,1,719,1,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1600,1室0厅1卫,南北,精装修,中层/共25层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1600,3室1厅1卫,南北,精装修,中层/共7层,469,356,3,477,2,360,3,844,3,928,0,732,3,1654,0
宜昌,伍家岗,1500,2室2厅1卫,南北,精装修,中层/共6层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1400,1室1厅1卫,南北,精装修,低层/共18层,26,43,4,529,3,528,5,819,1,283,4,227,5,932,0
宜昌,伍家岗,1800,3室2厅2卫,南北,精装修,中层/共25层,7,1498,0,10000,0,10000,0,10000,0,871,1,1073,0,10000,0
宜昌,伍家岗,1500,2室2厅1卫,南,精装修,中层/共18层,503,1582,0,10000,0,10000,0,541,2,659,1,782,2,782,1
宜昌,伍家岗,5500,4室2厅2卫,南,豪华装修,中层/共32层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,1700,1室1厅1卫,南北,精装修,中层/共22层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,2400,2室2厅1卫,南北,精装修,高层/共25层,185,164,4,644,2,604,5,934,0,437,4,335,3,1086,0
宜昌,伍家岗,1000,1室1厅1卫,东南,简单装修,低层/共9层,469,356,3,477,2,360,3,844,3,928,0,732,3,1654,0
宜昌,伍家岗,1500,2室2厅1卫,南北,精装修,高层/共6层,167,193,2,226,4,10000,0,322,1,1001,0,693,4,857,1
宜昌,伍家岗,1500,2室1厅1卫,南,简单装修,中层/共7层,165,137,2,226,1,10000,0,1012,0,371,2,334,4,1440,0
宜昌,伍家岗,2800,2室2厅1卫,南北,精装修,低层/共32层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,1500,2室0厅1卫,东西,简单装修,低层/共7层,166,782,5,605,2,573,3,368,4,624,7,288,6,734,1
宜昌,伍家岗,1700,2室1厅1卫,南,简单装修,高层/共7层,96,260,4,0,4,773,1,716,1,253,12,550,8,90,1
宜昌,伍家岗,1500,2室1厅1卫,南,简单装修,中层/共6层,55,531,5,733,4,321,4,116,5,373,7,38,8,483,1
宜昌,伍家岗,500,1室1厅1卫,南,精装修,中层/共7层,140,311,3,98,4,823,1,794,1,319,10,691,6,157,1
宜昌,伍家岗,1300,1室1厅1卫,南,简单装修,高层/共15层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,2200,3室2厅2卫,南北,精装修,中层/共18层,503,1582,0,10000,0,10000,0,541,2,659,1,782,2,782,1
宜昌,伍家岗,1500,1室1厅1卫,南北,精装修,低层/共26层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1500,2室2厅1卫,南,简单装修,高层/共6层,55,531,5,733,4,321,4,116,5,373,7,38,8,483,1
宜昌,伍家岗,1800,3室2厅2卫,南北,精装修,中层/共31层,7,1498,0,10000,0,10000,0,10000,0,871,1,1073,0,10000,0
宜昌,伍家岗,1500,3室2厅1卫,南北,简单装修,中层/共18层,7,602,1,719,1,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1700,2室1厅1卫,南,简单装修,中层/共8层,140,311,3,98,4,823,1,794,1,319,10,691,6,157,1
宜昌,伍家岗,1800,3室2厅1卫,南北,精装修,低层/共17层,503,1582,0,10000,0,10000,0,541,2,659,1,782,2,782,1
宜昌,伍家岗,500,1室0厅1卫,南,简单装修,低层/共8层,114,633,3,882,1,144,3,1033,0,197,8,525,9,802,1
宜昌,伍家岗,1200,2室1厅1卫,西南,简单装修,中层/共6层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,1600,2室2厅1卫,南,精装修,中层/共7层,469,356,3,477,2,360,3,844,3,928,0,732,3,1654,0
宜昌,伍家岗,1900,3室1厅1卫,南北,简单装修,高层/共7层,281,371,4,405,1,350,3,217,4,327,5,277,6,323,1
宜昌,伍家岗,1900,2室2厅1卫,南北,精装修,中层/共28层,185,164,4,644,2,604,5,934,0,437,4,335,3,1086,0
宜昌,伍家岗,1600,2室2厅1卫,南,简单装修,中层/共11层,652,10000,0,332,1,10000,0,1449,0,630,2,723,2,10000,0
宜昌,伍家岗,1400,2室1厅1卫,南,精装修,中层/共11层,26,43,4,529,3,528,5,819,1,283,4,227,5,932,0
宜昌,伍家岗,1500,1室1厅1卫,南,精装修,中层/共19层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1600,2室2厅1卫,南,精装修,低层/共7层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,1700,2室1厅1卫,南北,精装修,低层/共32层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,1700,2室1厅1卫,南北,精装修,中层/共7层,225,257,3,405,3,623,4,610,1,599,5,463,4,1248,0
宜昌,伍家岗,1800,2室1厅2卫,南北,精装修,低层/共11层,652,10000,0,332,1,10000,0,1449,0,630,2,723,2,10000,0
宜昌,伍家岗,2500,2室2厅1卫,南北,精装修,中层/共32层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,2300,3室2厅1卫,南北,精装修,低层/共33层,147,10000,0,10000,0,10000,0,10000,0,237,1,1083,0,10000,0
宜昌,伍家岗,2800,2室2厅1卫,南北,精装修,低层/共32层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,1500,1室1厅1卫,南北,精装修,中层/共28层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1350,3室1厅1卫,东南,简单装修,中层/共8层,229,671,4,525,1,649,3,55,4,250,4,576,5,622,1
宜昌,伍家岗,1500,1室1厅1卫,南,精装修,中层/共26层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1500,2室1厅1卫,南北,精装修,高层/共8层,319,249,3,331,2,253,4,507,5,692,7,428,6,874,1
宜昌,伍家岗,1500,2室2厅1卫,南北,精装修,中层/共18层,503,1582,0,10000,0,10000,0,541,2,659,1,782,2,782,1
宜昌,伍家岗,5000,4室2厅2卫,南北,精装修,高层/共32层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,1050,2室1厅1卫,南,简单装修,低层/共8层,88,272,3,647,3,454,4,819,1,55,6,112,5,704,1
宜昌,伍家岗,2400,2室2厅1卫,南北,精装修,中层/共32层,369,1026,0,1612,0,10000,0,10000,0,445,3,469,4,565,1
宜昌,伍家岗,1799,1室1厅1卫,南北,豪华装修,低层/共30层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1100,2室2厅1卫,南北,暂无信息,高层/共7层,167,193,2,226,4,10000,0,322,1,1001,0,693,4,857,1
宜昌,伍家岗,1300,3室2厅1卫,东,简单装修,高层/共7层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,1300,1室1厅1卫,南北,精装修,低层/共27层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1800,2室2厅1卫,南,精装修,中层/共7层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,700,1室0厅1卫,南北,精装修,中层/共32层,293,387,1,10000,0,10000,0,10000,0,633,1,1558,0,10000,0
宜昌,伍家岗,1800,3室2厅1卫,南,简单装修,高层/共11层,147,10000,0,10000,0,10000,0,10000,0,237,1,1083,0,10000,0
宜昌,伍家岗,1400,2室1厅1卫,南北,精装修,中层/共11层,26,43,4,529,3,528,5,819,1,283,4,227,5,932,0
宜昌,伍家岗,1600,3室2厅1卫,南北,简单装修,高层/共22层,7,1498,0,10000,0,10000,0,10000,0,871,1,1073,0,10000,0
宜昌,伍家岗,1300,2室2厅1卫,南,精装修,中层/共32层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,1700,1室1厅1卫,南,简单装修,中层/共23层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,500,1室1厅1卫,南,简单装修,低层/共7层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1300,3室2厅1卫,南,精装修,高层/共7层,15,89,4,574,3,482,5,864,1,238,5,181,5,887,1
宜昌,伍家岗,1450,1室1厅1卫,南北,精装修,中层/共30层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1500,1室1厅1卫,南北,精装修,低层/共26层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,2200,3室2厅1卫,南北,精装修,低层/共7层,652,10000,0,332,1,10000,0,1449,0,630,2,723,2,10000,0
宜昌,伍家岗,1500,1室1厅1卫,南北,精装修,低层/共26层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1400,1室1厅1卫,南北,精装修,中层/共32层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1700,2室1厅1卫,南,简单装修,中层/共11层,26,43,4,529,3,528,5,819,1,283,4,227,5,932,0
宜昌,伍家岗,1800,3室2厅2卫,南北,精装修,高层/共30层,147,10000,0,10000,0,10000,0,10000,0,237,1,1083,0,10000,0
宜昌,伍家岗,1000,2室1厅1卫,东,简单装修,中层/共7层,165,137,2,226,1,10000,0,1012,0,371,2,334,4,1440,0
宜昌,伍家岗,900,1室0厅1卫,南北,精装修,高层/共8层,15,89,4,574,3,482,5,864,1,238,5,181,5,887,1
宜昌,伍家岗,1000,1室1厅1卫,南北,精装修,低层/共6层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,5000,1室1厅1卫,南,精装修,高层/共32层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,2800,2室2厅1卫,南,精装修,低层/共28层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,2300,2室2厅1卫,南北,精装修,高层/共32层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,1600,3室1厅1卫,南北,精装修,中层/共7层,469,356,3,477,2,360,3,844,3,928,0,732,3,1654,0
宜昌,伍家岗,2000,2室2厅1卫,南,精装修,高层/共25层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,999,1室0厅1卫,南北,精装修,低层/共30层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1300,2室2厅1卫,南,精装修,低层/共7层,229,671,4,525,1,649,3,55,4,250,4,576,5,622,1
宜昌,伍家岗,1300,2室1厅1卫,北,精装修,中层/共6层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,2600,2室2厅1卫,南北,精装修,低层/共30层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,2200,3室2厅2卫,南北,精装修,中层/共18层,503,1582,0,10000,0,10000,0,541,2,659,1,782,2,782,1
宜昌,伍家岗,1500,2室2厅1卫,南北,简单装修,中层/共18层,503,1582,0,10000,0,10000,0,541,2,659,1,782,2,782,1
宜昌,伍家岗,2000,2室1厅1卫,南北,精装修,中层/共32层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1350,3室1厅1卫,南北,简单装修,中层/共8层,229,671,4,525,1,649,3,55,4,250,4,576,5,622,1
宜昌,伍家岗,3700,3室2厅2卫,南北,精装修,高层/共16层,140,797,1,970,0,1094,0,664,1,489,3,489,2,930,0
宜昌,伍家岗,1200,2室2厅1卫,南北,精装修,中层/共8层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1300,1室1厅1卫,南北,精装修,低层/共27层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1900,2室2厅1卫,东南,精装修,中层/共7层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,800,1室0厅1卫,东,精装修,中层/共18层,469,356,3,477,2,360,3,844,3,928,0,732,3,1654,0
宜昌,伍家岗,1000,1室1厅1卫,南,精装修,高层/共13层,469,356,3,477,2,360,3,844,3,928,0,732,3,1654,0
宜昌,伍家岗,1500,1室1厅1卫,东西,精装修,高层/共19层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1500,1室1厅1卫,南北,精装修,高层/共32层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1050,2室1厅1卫,东南,简单装修,低层/共8层,88,272,3,647,3,454,4,819,1,55,6,112,5,704,1
宜昌,伍家岗,1600,1室1厅1卫,南,简单装修,中层/共28层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,800,1室1厅1卫,南,精装修,低层/共8层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,14999,6室3厅3卫,南,精装修,共3层,199,1249,0,919,0,10000,0,10000,0,529,2,529,2,10000,0
宜昌,伍家岗,1700,2室1厅1卫,南北,精装修,中层/共7层,225,257,3,405,3,623,4,610,1,599,5,463,4,1248,0
宜昌,伍家岗,1680,2室2厅1卫,南北,精装修,中层/共8层,140,311,3,98,4,823,1,794,1,319,10,691,6,157,1
宜昌,伍家岗,1300,1室1厅1卫,南北,精装修,中层/共20层,26,43,4,529,3,528,5,819,1,283,4,227,5,932,0
宜昌,伍家岗,1600,1室1厅1卫,南北,精装修,中层/共30层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1500,2室1厅1卫,南北,简单装修,高层/共7层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,2600,2室2厅1卫,南北,精装修,低层/共28层,369,1026,0,1612,0,10000,0,10000,0,445,3,469,4,565,1
宜昌,伍家岗,2200,3室2厅1卫,南,精装修,中层/共7层,225,257,3,405,3,623,4,610,1,599,5,463,4,1248,0
宜昌,伍家岗,1500,2室2厅1卫,南,简单装修,高层/共6层,55,531,5,733,4,321,4,116,5,373,7,38,8,483,1
宜昌,伍家岗,1100,2室1厅1卫,东,简单装修,中层/共7层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1600,1室1厅1卫,南,简单装修,中层/共30层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,500,1室0厅1卫,南,精装修,低层/共8层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1499,1室1厅1卫,南北,精装修,低层/共32层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1500,2室2厅1卫,东,精装修,低层/共28层,327,1152,0,1183,0,10000,0,243,1,343,2,763,1,10000,0
宜昌,伍家岗,3500,3室2厅2卫,南北,精装修,高层/共25层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,1000,1室1厅2卫,南,简单装修,中层/共6层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1500,2室2厅1卫,南北,精装修,中层/共10层,15,353,3,839,2,457,4,1054,0,285,5,188,11,939,0
宜昌,伍家岗,1100,1室1厅1卫,南北,精装修,中层/共31层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,3600,2室2厅1卫,南北,豪华装修,低层/共20层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,1480,1室1厅1卫,南北,精装修,低层/共28层,26,43,4,529,3,528,5,819,1,283,4,227,5,932,0
宜昌,伍家岗,1000,1室1厅1卫,南北,精装修,中层/共8层,15,89,4,574,3,482,5,864,1,238,5,181,5,887,1
宜昌,伍家岗,1999,1室1厅1卫,南北,豪华装修,中层/共32层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1800,2室2厅1卫,南,精装修,低层/共7层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,300,4室1厅1卫,东,简单装修,共1层,204,443,3,301,3,956,0,542,1,182,11,557,7,427,1
宜昌,伍家岗,2200,3室2厅1卫,南北,精装修,低层/共32层,7,1498,0,10000,0,10000,0,10000,0,871,1,1073,0,10000,0
宜昌,伍家岗,2800,2室1厅1卫,南北,精装修,中层/共28层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,2300,2室1厅1卫,南北,精装修,中层/共20层,26,43,4,529,3,528,5,819,1,283,4,227,5,932,0
宜昌,伍家岗,2200,3室2厅1卫,南北,精装修,中层/共32层,7,1498,0,10000,0,10000,0,10000,0,871,1,1073,0,10000,0
宜昌,伍家岗,750,1室0厅1卫,东南,精装修,中层/共18层,469,356,3,477,2,360,3,844,3,928,0,732,3,1654,0
宜昌,伍家岗,1499,1室1厅1卫,南北,精装修,低层/共27层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,2200,2室2厅1卫,南北,精装修,低层/共18层,652,10000,0,332,1,10000,0,1449,0,630,2,723,2,10000,0
宜昌,伍家岗,1600,1室0厅1卫,南北,精装修,中层/共25层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,2000,3室2厅1卫,南北,精装修,中层/共7层,225,257,3,405,3,623,4,610,1,599,5,463,4,1248,0
宜昌,伍家岗,1500,2室2厅1卫,南,精装修,低层/共7层,207,664,1,849,1,10000,0,498,1,274,3,274,3,10000,0
宜昌,伍家岗,1800,1室1厅1卫,南北,精装修,中层/共32层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,999,1室0厅1卫,南北,精装修,高层/共30层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1000,1室1厅1卫,南,精装修,高层/共6层,15,89,4,574,3,482,5,864,1,238,5,181,5,887,1
宜昌,伍家岗,2500,3室2厅2卫,南北,精装修,中层/共30层,7,1498,0,10000,0,10000,0,10000,0,871,1,1073,0,10000,0
宜昌,伍家岗,3300,2室2厅1卫,南北,精装修,高层/共22层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,1600,3室2厅1卫,南,简单装修,中层/共7层,55,531,5,733,4,321,4,116,5,373,7,38,8,483,1
宜昌,伍家岗,2500,2室2厅1卫,南北,精装修,高层/共23层,185,164,4,644,2,604,5,934,0,437,4,335,3,1086,0
宜昌,伍家岗,1350,2室2厅1卫,东,简单装修,低层/共6层,213,451,1,640,1,10000,0,955,0,226,2,347,4,1284,0
宜昌,伍家岗,1700,3室2厅1卫,南北,精装修,低层/共32层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,1600,2室2厅1卫,南,精装修,中层/共32层,327,1152,0,1183,0,10000,0,243,1,343,2,763,1,10000,0
宜昌,伍家岗,2000,3室2厅2卫,南北,精装修,高层/共32层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,2000,2室2厅1卫,南,精装修,中层/共32层,448,1509,0,1812,0,10000,0,1238,0,829,1,2131,0,10000,0
宜昌,伍家岗,2100,3室2厅1卫,南北,精装修,低层/共30层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,1400,2室2厅1卫,东南,精装修,低层/共7层,760,1393,0,1772,0,10000,0,748,1,909,0,1004,0,2333,0
宜昌,伍家岗,1700,1室1厅1卫,南北,简单装修,低层/共28层,327,1152,0,1183,0,10000,0,243,1,343,2,763,1,10000,0
宜昌,伍家岗,1500,2室2厅1卫,南北,精装修,高层/共7层,252,10000,0,66,1,10000,0,1048,0,230,2,323,2,10000,0
宜昌,伍家岗,1600,3室2厅1卫,南,简单装修,低层/共27层,318,1374,0,1424,0,10000,0,215,1,560,1,985,0,10000,0
宜昌,伍家岗,2000,3室2厅2卫,东南,精装修,中层/共32层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,800,1室0厅1卫,南北,精装修,低层/共27层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,1600,2室2厅1卫,南,精装修,中层/共7层,207,664,1,849,1,10000,0,498,1,274,3,274,3,10000,0
宜昌,伍家岗,650,1室0厅1卫,南北,精装修,高层/共28层,318,1374,0,1424,0,10000,0,215,1,560,1,985,0,10000,0
宜昌,伍家岗,2000,2室2厅1卫,南北,精装修,高层/共32层,448,1509,0,1812,0,10000,0,1238,0,829,1,2131,0,10000,0
宜昌,伍家岗,1600,2室1厅1卫,南,精装修,中层/共6层,387,2497,0,10000,0,10000,0,10000,0,641,1,646,4,559,1
宜昌,伍家岗,1800,2室2厅1卫,南北,豪华装修,中层/共30层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,1500,2室1厅1卫,南,简单装修,低层/共6层,178,1773,0,1614,0,10000,0,546,1,798,1,1223,0,10000,0
宜昌,伍家岗,1800,3室2厅1卫,南北,精装修,低层/共6层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,1200,2室1厅1卫,南,简单装修,高层/共7层,318,1374,0,1424,0,10000,0,215,1,560,1,985,0,10000,0
宜昌,伍家岗,1600,3室2厅1卫,南北,精装修,低层/共7层,760,1393,0,1772,0,10000,0,748,1,909,0,1004,0,2333,0
宜昌,伍家岗,1999,2室2厅1卫,南,精装修,中层/共31层,448,1509,0,1812,0,10000,0,1238,0,829,1,2131,0,10000,0
宜昌,伍家岗,2000,3室2厅1卫,南,精装修,高层/共32层,448,1509,0,1812,0,10000,0,1238,0,829,1,2131,0,10000,0
宜昌,伍家岗,2100,3室2厅1卫,南,精装修,低层/共30层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,1600,3室2厅2卫,南,精装修,低层/共7层,478,1131,0,1317,0,10000,0,315,1,476,2,742,1,2083,0
宜昌,伍家岗,1800,3室2厅1卫,南,精装修,中层/共31层,653,1863,0,416,1,10000,0,1103,0,714,2,807,2,10000,0
宜昌,伍家岗,2200,6室2厅2卫,南北,精装修,共5层,760,1393,0,1772,0,10000,0,748,1,909,0,1004,0,2333,0
宜昌,伍家岗,750,1室1厅1卫,南,简单装修,中层/共7层,227,490,2,266,1,10000,0,10000,0,738,3,183,3,1850,0
宜昌,伍家岗,800,1室0厅1卫,南,精装修,中层/共8层,51,190,4,150,4,903,0,825,2,399,15,513,7,56,1
宜昌,伍家岗,1200,1室1厅1卫,东,暂无信息,低层/共30层,153,621,2,901,0,463,1,203,5,320,5,341,8,551,1
宜昌,伍家岗,3000,1室1厅1卫,南北,精装修,低层/共28层,180,217,2,391,1,657,1,373,4,337,5,45,6,0,1
宜昌,伍家岗,700,2室1厅1卫,南北,简单装修,共5层,265,464,3,233,3,786,1,537,1,141,8,502,5,643,1
宜昌,伍家岗,2600,3室2厅2卫,南北,精装修,中层/共7层,169,1008,0,1039,0,1052,0,1286,0,246,3,378,3,10000,0
宜昌,伍家岗,1200,1室1厅1卫,南,精装修,中层/共22层,78,1027,0,1167,0,1366,0,936,0,236,2,236,2,1151,0
宜昌,伍家岗,1300,3室1厅1卫,南,暂无信息,高层/共7层,319,249,3,331,2,253,4,507,5,692,7,428,6,874,1
宜昌,伍家岗,1200,2室1厅1卫,南,简单装修,高层/共7层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,1000,3室2厅2卫,南北,毛坯,低层/共32层,263,1509,0,10000,0,10000,0,10000,0,882,1,1105,0,10000,0
宜昌,伍家岗,1800,3室2厅1卫,南北,简单装修,中层/共7层,90,641,5,621,3,432,4,227,5,484,7,147,8,593,1
宜昌,伍家岗,1800,2室2厅1卫,东南,精装修,低层/共7层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,2500,3室2厅2卫,南北,精装修,低层/共28层,329,10000,0,10000,0,10000,0,10000,0,2021,0,1029,0,10000,0
宜昌,伍家岗,500,1室1厅1卫,南,简单装修,低层/共7层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,850,1室1厅1卫,南,简单装修,中层/共7层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,伍家岗,1300,2室2厅1卫,南,简单装修,中层/共7层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,西陵,1600,2室1厅1卫,南,精装修,中层/共6层,387,2497,0,10000,0,10000,0,10000,0,641,1,646,4,559,1
宜昌,伍家岗,2200,3室2厅1卫,南北,精装修,中层/共8层,140,311,3,98,4,823,1,794,1,319,10,691,6,157,1
宜昌,伍家岗,1000,2室1厅1卫,东南,简单装修,低层/共7层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,2600,2室2厅1卫,南北,精装修,低层/共31层,369,1026,0,1612,0,10000,0,10000,0,445,3,469,4,565,1
宜昌,伍家岗,1400,2室1厅1卫,南北,简单装修,高层/共7层,309,573,2,623,1,112,1,0,4,545,5,410,6,524,1
宜昌,伍家岗,2800,2室2厅1卫,南北,精装修,高层/共24层,137,701,5,175,3,860,2,132,3,191,9,335,5,687,1
宜昌,伍家岗,1200,2室2厅1卫,南,精装修,中层/共30层,147,10000,0,10000,0,10000,0,10000,0,237,1,1083,0,10000,0
