chengshi,yijiquyu,fangzu,mianji,huxing,chaoxiang,zhuangxiu,louceng,xiaoqumingcheng,bd_lat,bd_lon,wgs_lat,wgs_lon,gcj_lon,gcj_lat,amaplonlat
宜昌,夷陵,550,18㎡,1室0厅0卫,南北,精装修,中层/共30层,钓鱼台,30.754444768508566,111.3498626290103,30.750536178456688,111.3375852374014,111.34340281677127,30.74822435958444,"111.34340281677127,30.74822435958444"
宜昌,夷陵,2100,105㎡,3室2厅1卫,南北,精装修,低层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1800,88㎡,2室2厅1卫,东,精装修,中层/共30层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,2000,110㎡,3室2厅2卫,南北,精装修,低层/共31层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,2000,120㎡,3室2厅1卫,南北,精装修,低层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,2100,110㎡,3室2厅1卫,南北,精装修,中层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1800,70㎡,1室1厅1卫,南北,豪华装修,中层/共18层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1400,53㎡,1室1厅1卫,南北,精装修,中层/共29层,梅岭一号,30.76129202183059,111.3527123235796,30.75733934817535,111.3404370824453,111.34626302953272,30.755036191470435,"111.34626302953272,30.755036191470435"
宜昌,夷陵,1800,85㎡,2室2厅1卫,东西,精装修,中层/共32层,山水国际,30.763585191284665,111.35407532252988,30.75961401751984,111.34180115741377,111.34763097057221,30.75731446670913,"111.34763097057221,30.75731446670913"
宜昌,夷陵,2000,89㎡,2室2厅1卫,南北,精装修,低层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1800,92㎡,2室2厅1卫,南北,精装修,低层/共25层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1600,82㎡,2室2厅1卫,南北,精装修,中层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1600,80㎡,2室2厅1卫,南北,精装修,中层/共26层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,850,35㎡,1室1厅1卫,南北,精装修,中层/共30层,钓鱼台,30.754444768508566,111.3498626290103,30.750536178456688,111.3375852374014,111.34340281677127,30.74822435958444,"111.34340281677127,30.74822435958444"
宜昌,夷陵,2200,107㎡,3室2厅1卫,南北,精装修,高层/共33层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,2000,87㎡,2室2厅1卫,东,精装修,高层/共30层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,45000,1000㎡,1室1厅1卫,南北,精装修,低层/共25层,山水国际,30.763585191284665,111.35407532252988,30.75961401751984,111.34180115741377,111.34763097057221,30.75731446670913,"111.34763097057221,30.75731446670913"
宜昌,夷陵,1800,90㎡,2室2厅1卫,东,精装修,中层/共18层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,2200,92㎡,2室2厅1卫,南北,精装修,高层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1800,92㎡,2室2厅1卫,南北,精装修,中层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1200,40㎡,1室1厅1卫,南北,精装修,低层/共32层,梅岭一号,30.76129202183059,111.3527123235796,30.75733934817535,111.3404370824453,111.34626302953272,30.755036191470435,"111.34626302953272,30.755036191470435"
宜昌,夷陵,2000,123㎡,3室2厅2卫,东,精装修,高层/共30层,至上未来城,30.755989568953183,111.34989380021149,30.75207969593101,111.33761624202478,111.34343404225392,30.74976872527507,"111.34343404225392,30.74976872527507"
宜昌,夷陵,1800,90㎡,2室2厅1卫,东,精装修,低层/共30层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1800,74㎡,2室2厅1卫,南北,精装修,中层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1800,110㎡,3室2厅2卫,南,简单装修,中层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1400,82㎡,2室2厅1卫,南北,精装修,低层/共31层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1600,82㎡,2室2厅1卫,南北,精装修,中层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1500,80㎡,2室2厅1卫,南北,精装修,低层/共25层,嘉豪城,30.783902764355414,111.34795597556537,30.78001354708128,111.33569104612688,111.34150598566664,30.777713621902766,"111.34150598566664,30.777713621902766"
宜昌,夷陵,2200,122㎡,3室2厅2卫,南北,精装修,高层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,2000,110㎡,3室2厅1卫,南北,精装修,低层/共18层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,2000,112㎡,3室2厅1卫,东,精装修,中层/共30层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,2000,86㎡,2室2厅1卫,南北,精装修,中层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1200,84㎡,2室1厅1卫,南,毛坯,高层/共33层,国宾壹号观澜园,30.754600560879155,111.35436376842914,30.750630083248467,111.34208898992254,111.34791878115514,30.748326411871155,"111.34791878115514,30.748326411871155"
宜昌,夷陵,1100,30㎡,1室1厅1卫,南,精装修,高层/共30层,梅岭一号,30.76129202183059,111.3527123235796,30.75733934817535,111.3404370824453,111.34626302953272,30.755036191470435,"111.34626302953272,30.755036191470435"
宜昌,夷陵,1800,90㎡,2室2厅1卫,南北,精装修,低层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,700,20㎡,2室0厅1卫,东,精装修,高层/共32层,钓鱼台2号,30.753507681338622,111.34980325101608,30.749600502145636,111.3375259829709,111.34334331726993,30.74728809585788,"111.34334331726993,30.74728809585788"
宜昌,夷陵,1500,100㎡,2室2厅1卫,南北,精装修,高层/共6层,国湾星城,30.753065824240817,111.37392473023112,30.749025296921864,111.36161405660656,111.36749103632809,30.74675139251509,"111.36749103632809,30.74675139251509"
宜昌,夷陵,1800,82㎡,2室2厅1卫,南北,简单装修,中层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1800,88㎡,2室2厅1卫,东,精装修,高层/共25层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,2000,118㎡,3室2厅1卫,南北,精装修,中层/共30层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1000,35㎡,1室1厅1卫,东南,精装修,高层/共31层,银河东湖雅居,0,0,-0.00600417360719818,-0.00650455831441379,-0.00650455831441379,-0.00600417360719818,"-0.00650455831441379,-0.00600417360719818"
宜昌,夷陵,2300,127㎡,3室2厅2卫,南北,精装修,中层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1800,86㎡,2室2厅1卫,东,精装修,中层/共30层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,2000,123㎡,3室2厅2卫,东,精装修,中层/共30层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,2000,110㎡,3室2厅1卫,东,精装修,中层/共18层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,2500,150㎡,4室2厅2卫,南北,精装修,低层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1700,80㎡,2室1厅1卫,南,精装修,中层/共30层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,900,35㎡,1室1厅1卫,东南,精装修,中层/共30层,钓鱼台2号,30.753507681338622,111.34980325101608,30.749600502145636,111.3375259829709,111.34334331726993,30.74728809585788,"111.34334331726993,30.74728809585788"
宜昌,夷陵,1600,80㎡,2室2厅1卫,南北,精装修,中层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1800,90㎡,2室2厅1卫,南北,精装修,低层/共28层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,2200,122㎡,3室2厅2卫,南北,精装修,高层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1500,150㎡,4室2厅2卫,南,暂无信息,中层/共33层,山水国际,30.763585191284665,111.35407532252988,30.75961401751984,111.34180115741377,111.34763097057221,30.75731446670913,"111.34763097057221,30.75731446670913"
宜昌,夷陵,1500,100㎡,2室2厅1卫,西南,简单装修,共1层,国湾星城,30.753065824240817,111.37392473023112,30.749025296921864,111.36161405660656,111.36749103632809,30.74675139251509,"111.36749103632809,30.74675139251509"
宜昌,夷陵,2200,130㎡,3室2厅2卫,南北,精装修,中层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1000,120㎡,2室2厅2卫,南北,暂无信息,高层/共8层,钓鱼台壹号,30.75810186517933,111.36264003675366,30.754057216168537,111.35035983545653,111.35621125300635,30.751769304682444,"111.35621125300635,30.751769304682444"
宜昌,夷陵,1800,89㎡,2室2厅1卫,东,精装修,中层/共30层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,2500,126.6㎡,3室1厅2卫,南,精装修,高层/共32层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1700,87㎡,2室2厅1卫,东,精装修,中层/共30层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1500,80㎡,2室2厅1卫,南北,精装修,中层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,1200,40㎡,1室0厅1卫,东,精装修,中层/共32层,钓鱼台2号,30.753507681338622,111.34980325101608,30.749600502145636,111.3375259829709,111.34334331726993,30.74728809585788,"111.34334331726993,30.74728809585788"
宜昌,夷陵,850,30㎡,1室1厅1卫,南,精装修,高层/共29层,至上未来城,30.755989568953183,111.34989380021149,30.75207969593101,111.33761624202478,111.34343404225392,30.74976872527507,"111.34343404225392,30.74976872527507"
宜昌,夷陵,1500,48㎡,1室1厅1卫,南北,精装修,低层/共30层,梅岭一号,30.76129202183059,111.3527123235796,30.75733934817535,111.3404370824453,111.34626302953272,30.755036191470435,"111.34626302953272,30.755036191470435"
宜昌,夷陵,1800,86.73㎡,2室2厅1卫,南,简单装修,中层/共33层,山水国际,30.763585191284665,111.35407532252988,30.75961401751984,111.34180115741377,111.34763097057221,30.75731446670913,"111.34763097057221,30.75731446670913"
宜昌,夷陵,1200,75㎡,2室2厅1卫,南北,精装修,中层/共6层,春华秋实,30.774755602820143,111.34573078298659,30.770906313233507,111.33345507478103,111.3392629745295,30.76859741841542,"111.3392629745295,30.76859741841542"
宜昌,夷陵,1500,100㎡,3室2厅2卫,南北,精装修,中层/共18层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,夷陵,2000,126㎡,3室2厅2卫,南,精装修,低层/共31层,恒大绿洲,30.772311670869126,111.35270145408293,30.768355025335484,111.34043112847019,111.34625802913818,30.766057588797295,"111.34625802913818,30.766057588797295"
宜昌,夷陵,1800,80㎡,2室2厅1卫,南北,精装修,中层/共32层,清江润城,30.757285378938498,111.35202709613658,30.753343886905693,111.33975113048643,111.34557486983078,30.75103743915313,"111.34557486983078,30.75103743915313"
宜昌,东山,1500,70㎡,2室1厅1卫,东,暂无信息,中层/共15层,水榭花都,30.717550811895304,111.32505394608013,30.71411856732326,111.31276641964372,111.31851022876431,30.711741465421284,"111.31851022876431,30.711741465421284"
宜昌,东山,800,30㎡,1室0厅1卫,南,精装修,低层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2590,100㎡,2室2厅1卫,南北,精装修,高层/共26层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,1950,70.15㎡,2室2厅1卫,南北,精装修,高层/共18层,海声嘉和苑,30.716892859521096,111.32553696495285,30.7134531565069,111.31325065435703,111.31899578445022,30.71107664443684,"111.31899578445022,30.71107664443684"
宜昌,东山,1000,28㎡,1室1厅1卫,南北,精装修,中层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,3200,120㎡,3室2厅2卫,南北,精装修,高层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,580,16㎡,1室0厅1卫,南,简单装修,高层/共30层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,1700,49㎡,1室1厅1卫,北,精装修,高层/共27层,晶品国际,30.713181867345103,111.32595162277624,30.709737909781108,111.31366928038413,111.31941528047454,30.707360388212717,"111.31941528047454,30.707360388212717"
宜昌,东山,3300,130㎡,3室2厅2卫,南北,精装修,低层/共33层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,3600,134㎡,3室2厅1卫,南,精装修,低层/共27层,泰富广场,30.711149690482312,111.32438632542511,30.70773275910517,111.3121038944101,111.31784526428775,30.705351318927683,"111.31784526428775,30.705351318927683"
宜昌,东山,950,29㎡,1室0厅1卫,南,精装修,高层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2800,100㎡,2室2厅1卫,南北,精装修,高层/共31层,泰富广场,30.711149690482312,111.32438632542511,30.70773275910517,111.3121038944101,111.31784526428775,30.705351318927683,"111.31784526428775,30.705351318927683"
宜昌,东山,1000,30㎡,1室0厅1卫,南,精装修,中层/共28层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2600,100㎡,2室2厅1卫,南,精装修,高层/共28层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2400,139㎡,3室2厅1卫,南,精装修,中层/共28层,民生世家,30.707567563958563,111.32518779360112,30.704140025445117,111.3129088777865,111.31865222419769,30.70175837498823,"111.31865222419769,30.70175837498823"
宜昌,东山,2600,100㎡,2室1厅1卫,东,精装修,高层/共26层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,650,25㎡,1室0厅1卫,南,精装修,高层/共30层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,600,18㎡,1室0厅1卫,东南,简单装修,中层/共31层,清江山水,30.70417510076442,111.3253922479352,30.70074628257362,111.31311555568558,111.31885919535111,30.698363401059698,"111.31885919535111,30.698363401059698"
宜昌,东山,3300,125㎡,3室2厅2卫,南北,精装修,中层/共33层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,1900,80㎡,2室2厅1卫,东,精装修,高层/共11层,海声嘉和苑,30.716892859521096,111.32553696495285,30.7134531565069,111.31325065435703,111.31899578445022,30.71107664443684,"111.31899578445022,30.71107664443684"
宜昌,东山,3000,120㎡,3室2厅2卫,南北,精装修,高层/共28层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2200,88㎡,2室1厅1卫,东南,精装修,中层/共10层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,650,35㎡,4室0厅2卫,南,简单装修,低层/共24层,水榭花都,30.717550811895304,111.32505394608013,30.71411856732326,111.31276641964372,111.31851022876431,30.711741465421284,"111.31851022876431,30.711741465421284"
宜昌,东山,2800,148㎡,3室2厅2卫,南北,精装修,中层/共18层,清江山水,30.70417510076442,111.3253922479352,30.70074628257362,111.31311555568558,111.31885919535111,30.698363401059698,"111.31885919535111,30.698363401059698"
宜昌,东山,3500,125㎡,3室2厅2卫,南,精装修,中层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,4200,140㎡,3室2厅1卫,南,精装修,高层/共28层,泰富广场,30.711149690482312,111.32438632542511,30.70773275910517,111.3121038944101,111.31784526428775,30.705351318927683,"111.31784526428775,30.705351318927683"
宜昌,东山,950,30㎡,1室1厅1卫,南北,精装修,低层/共30层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,700,25㎡,1室0厅1卫,南北,精装修,低层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2400,83㎡,2室2厅1卫,南北,精装修,中层/共20层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2500,130㎡,3室2厅2卫,西北,精装修,中层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2700,106㎡,3室2厅1卫,南北,精装修,低层/共33层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2500,106㎡,3室2厅1卫,南北,精装修,高层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,3300,120㎡,3室2厅2卫,南北,豪华装修,低层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,1050,30㎡,1室0厅1卫,南,精装修,中层/共8层,春华星运城,30.72477339805524,111.33324406690626,30.721188419077983,111.3209617562168,111.32672966941944,30.71883040112181,"111.32672966941944,30.71883040112181"
宜昌,东山,1800,80㎡,2室2厅1卫,南,精装修,中层/共17层,水榭花都,30.717550811895304,111.32505394608013,30.71411856732326,111.31276641964372,111.31851022876431,30.711741465421284,"111.31851022876431,30.711741465421284"
宜昌,东山,1700,70㎡,2室1厅1卫,南北,精装修,中层/共18层,海声嘉和苑,30.716892859521096,111.32553696495285,30.7134531565069,111.31325065435703,111.31899578445022,30.71107664443684,"111.31899578445022,30.71107664443684"
宜昌,东山,2590,100㎡,2室2厅1卫,南北,精装修,高层/共26层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2500,128㎡,2室2厅2卫,南北,豪华装修,低层/共21层,东方杰座,30.71143851822495,111.32142245622549,30.708066098749537,111.30913736115842,111.31487037235857,30.7056792828268,"111.31487037235857,30.7056792828268"
宜昌,东山,1800,105㎡,3室2厅1卫,南,简单装修,低层/共7层,经鑫苑,30.693784112744943,111.3277207456476,30.69032094086167,111.31544965480506,111.3211990517136,30.687937559098003,"111.3211990517136,30.687937559098003"
宜昌,东山,1300,90㎡,3室1厅1卫,南,精装修,中层/共8层,夷陵山庄,30.704931263401033,111.3066450431286,30.701685599256137,111.29437761071475,111.30007015852107,30.699269901014873,"111.30007015852107,30.699269901014873"
宜昌,东山,1600,72㎡,2室1厅2卫,南北,精装修,低层/共17层,阳光公寓,30.719038697382015,111.33220194268414,30.71547792714536,111.31992382454034,111.32568825448283,30.713115120780095,"111.32568825448283,30.713115120780095"
宜昌,东山,1500,67㎡,2室1厅1卫,南北,简单装修,高层/共30层,温馨家园,30.64739124551626,111.38114710653134,30.643461258768944,111.36881534035298,111.37469734235479,30.64114626998401,"111.37469734235479,30.64114626998401"
宜昌,东山,600,20㎡,1室1厅1卫,东,暂无信息,高层/共6层,云霞小区,30.73579843183958,111.32833994763564,30.732296143855937,111.31603754699907,111.32179228355893,30.729934207657834,"111.32179228355893,30.729934207657834"
宜昌,东山,1300,40㎡,1室1厅1卫,南北,精装修,低层/共13层,紫光园,30.69839211829403,111.30304168820253,30.695150305543848,111.29078731935233,111.29647024522154,30.692725824164725,"111.29647024522154,30.692725824164725"
宜昌,东山,1888,80㎡,2室1厅1卫,南北,精装修,中层/共8层,CBD商务中心,30.712645049609268,111.29603831878563,30.709361370019863,111.2838045893345,111.28947208622705,30.706933492717223,"111.28947208622705,30.706933492717223"
宜昌,东山,3300,125㎡,3室2厅2卫,南北,精装修,中层/共33层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,4300,163㎡,4室2厅2卫,南北,精装修,高层/共30层,泰富广场,30.711149690482312,111.32438632542511,30.70773275910517,111.3121038944101,111.31784526428775,30.705351318927683,"111.31784526428775,30.705351318927683"
宜昌,东山,4200,170㎡,5室2厅2卫,南北,精装修,高层/共30层,泰富广场,30.711149690482312,111.32438632542511,30.70773275910517,111.3121038944101,111.31784526428775,30.705351318927683,"111.31784526428775,30.705351318927683"
宜昌,东山,1200,35㎡,1室1厅1卫,南北,精装修,高层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,1000,28㎡,1室1厅1卫,南北,精装修,中层/共32层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,8000,233㎡,3室1厅1卫,南,精装修,中层/共32层,泰富广场,30.711149690482312,111.32438632542511,30.70773275910517,111.3121038944101,111.31784526428775,30.705351318927683,"111.31784526428775,30.705351318927683"
宜昌,东山,4200,140㎡,3室2厅1卫,南,精装修,高层/共28层,泰富广场,30.711149690482312,111.32438632542511,30.70773275910517,111.3121038944101,111.31784526428775,30.705351318927683,"111.31784526428775,30.705351318927683"
宜昌,东山,2500,90㎡,2室2厅1卫,南北,精装修,低层/共28层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,2000,78㎡,2室2厅1卫,南北,精装修,高层/共28层,清江山水,30.70417510076442,111.3253922479352,30.70074628257362,111.31311555568558,111.31885919535111,30.698363401059698,"111.31885919535111,30.698363401059698"
宜昌,东山,3200,120㎡,3室2厅2卫,南北,精装修,高层/共28层,半岛花园,30.712422823570225,111.32753039471004,30.708952338280902,111.31525083467146,111.32100128449277,30.706577436035772,"111.32100128449277,30.706577436035772"
宜昌,东山,1600,60㎡,1室1厅1卫,东,精装修,低层/共18层,清江山水,30.70417510076442,111.3253922479352,30.70074628257362,111.31311555568558,111.31885919535111,30.698363401059698,"111.31885919535111,30.698363401059698"
