zongjia,quwei,mianji,shi,ting,wei,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
2999,2,90,2,2,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
1600,2,94,2,2,1,2,2,3,377,880,1,199,3,0,1,256,4,346,5,0
3000,2,98,2,2,1,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
2800,2,104,2,2,1,2,3,3,144,249,4,716,2,5,0,118,7,22,8,1
1450,2,30,1,1,1,2,3,2,122,300,6,475,4,0,4,67,12,117,10,3
650,2,32,1,1,1,2,3,1,14,543,3,335,4,0,2,450,3,593,5,0
1700,2,50,1,1,1,1,3,2,226,537,3,288,3,0,2,100,11,57,19,7
700,2,18,1,0,0,1,2,1,171,431,2,407,2,0,0,1460,0,936,0,0
2400,2,140,4,2,1,2,2,1,105,438,1,264,5,1,1,413,9,333,20,4
1600,2,85,2,2,1,2,3,2,377,880,1,199,3,0,1,256,4,346,5,0
1700,2,68,2,1,1,2,3,1,59,304,1,107,4,1,1,336,9,202,21,4
12000,2,300,3,1,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
4300,2,127,4,2,2,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1900,2,41,1,1,1,2,3,3,226,537,3,288,3,0,2,100,11,57,19,7
2799,2,98,3,1,1,2,3,3,347,362,3,432,1,0,2,278,2,208,6,0
3500,2,130,3,2,2,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
1600,2,55,1,1,1,1,3,2,298,1343,0,1034,0,0,1,473,3,217,4,1
600,2,20,1,0,1,2,3,2,271,871,1,592,3,0,0,669,1,531,9,1
600,2,25,1,0,1,1,3,2,14,543,3,335,4,0,2,450,3,593,5,0
2600,2,110,3,2,2,2,3,1,410,815,2,427,3,0,1,238,9,134,17,3
2400,2,57,1,1,1,2,3,1,410,815,2,427,3,0,1,238,9,134,17,3
3000,2,100,2,2,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
1500,2,65,2,1,1,2,3,1,59,304,1,107,4,1,1,336,9,202,21,4
1600,2,80,2,2,1,2,2,2,119,597,5,7,4,0,2,55,11,235,18,6
1900,2,45,1,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
1300,2,25,1,0,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
3500,2,130,3,2,2,2,3,3,114,642,2,603,3,0,1,209,6,435,10,3
1900,2,48,1,1,1,2,3,3,211,545,3,474,3,0,1,377,7,603,10,6
3200,2,90,2,1,1,2,3,2,152,479,5,483,3,0,4,357,18,170,13,3
3200,2,120,4,2,2,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
600,2,30,1,0,1,2,3,1,14,543,3,335,4,0,2,450,3,593,5,0
1700,2,65,1,1,1,2,3,3,310,941,0,364,2,0,0,585,5,593,4,0
700,2,29,1,1,1,2,3,1,14,543,3,335,4,0,2,450,3,593,5,0
2800,2,134,3,2,2,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
8000,2,176,2,1,1,2,2,3,226,537,3,288,3,0,2,100,11,57,19,7
2998,2,80,2,2,1,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
2699,2,95,2,2,1,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
3000,2,92,2,1,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
2400,2,112,3,1,1,2,3,2,440,636,2,895,1,1,0,537,1,130,3,0
3200,2,135,4,2,2,2,3,2,298,1343,0,1034,0,0,1,473,3,217,4,1
2500,2,105,2,2,1,2,3,2,120,560,2,60,5,0,0,540,3,766,5,2
3500,2,145,4,2,2,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
1900,2,48,1,1,1,2,3,3,211,545,3,474,3,0,1,377,7,603,10,6
1300,2,50,1,1,1,2,3,3,205,672,1,491,3,0,1,603,5,465,12,2
2100,2,86,2,2,1,2,3,1,347,362,3,432,1,0,2,278,2,208,6,0
3000,2,88,2,2,1,2,3,3,152,479,5,483,3,0,4,357,18,170,13,3
2600,2,80,2,1,1,1,4,2,360,593,3,627,4,0,2,348,3,491,7,0
1500,2,50,1,1,1,2,3,2,105,438,1,264,5,1,1,413,9,333,20,4
1800,2,35,1,1,1,2,3,2,298,1343,0,1034,0,0,1,473,3,217,4,1
1000,2,18,1,0,1,2,3,1,72,462,1,295,5,0,1,366,8,360,19,4
2000,2,100,2,2,1,2,2,3,66,516,1,399,4,0,1,276,9,201,19,4
1500,2,35,1,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1300,2,40,1,1,1,2,3,3,152,479,5,483,3,0,4,357,18,170,13,3
1700,2,54,1,1,1,2,3,2,226,537,3,288,3,0,2,100,11,57,19,7
2200,2,80,2,1,1,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
2500,2,149,4,2,2,2,2,2,158,281,6,398,4,0,4,112,10,191,6,3
750,2,28,1,1,1,1,3,2,281,855,1,893,1,1,0,235,4,235,4,1
3000,2,100,2,2,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
4800,2,140,3,1,1,2,3,2,122,300,6,475,4,0,4,67,12,117,10,3
2499,2,90,2,2,1,2,3,3,114,642,2,603,3,0,1,209,6,435,10,3
2000,2,45,1,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
650,2,35,1,1,1,1,3,1,14,543,3,335,4,0,2,450,3,593,5,0
3000,2,86,2,1,1,2,3,3,211,545,3,474,3,0,1,377,7,603,10,6
2499,2,84,2,1,1,2,3,2,104,597,2,599,5,0,1,169,8,311,14,3
2400,2,100,3,1,1,1,3,2,298,1343,0,1034,0,0,1,473,3,217,4,1
999,2,25,1,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2000,2,103,3,2,1,2,3,2,333,946,0,272,3,0,1,592,6,259,10,3
3200,2,130,3,2,2,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1600,2,25,1,1,1,2,3,2,251,902,0,556,2,0,1,525,6,177,11,3
3500,2,130,3,2,2,2,3,3,114,642,2,603,3,0,1,209,6,435,10,3
2600,2,88,2,2,1,2,3,1,114,642,2,603,3,0,1,209,6,435,10,3
2100,2,76,2,2,1,2,3,2,310,941,0,364,2,0,0,585,5,593,4,0
1200,2,89,2,2,1,2,2,1,178,895,1,1033,0,0,0,615,4,439,6,0
1998,2,47,1,1,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
1800,2,80,2,2,1,2,3,1,281,855,1,893,1,1,0,235,4,235,4,1
2600,2,60,1,1,1,2,3,3,211,545,3,474,3,0,1,377,7,603,10,6
2300,2,88,2,2,1,2,3,2,105,438,1,264,5,1,1,413,9,333,20,4
2000,2,100,2,1,1,2,3,3,66,516,1,399,4,0,1,276,9,201,19,4
3100,2,110,2,2,1,2,3,3,114,642,2,603,3,0,1,209,6,435,10,3
1600,2,84,2,1,1,2,2,2,377,880,1,199,3,0,1,256,4,346,5,0
1000,2,70,2,2,1,2,2,3,420,190,2,579,2,0,0,680,5,376,10,0
2200,2,106,2,2,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
1799,2,57,1,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2800,2,98,2,2,1,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
2499,2,75,2,1,1,2,3,3,114,642,2,603,3,0,1,209,6,435,10,3
1000,2,30,1,1,1,2,3,2,243,577,4,188,3,0,1,0,12,39,19,7
2899,2,85,2,2,1,2,4,1,114,642,2,603,3,0,1,209,6,435,10,3
2700,2,93,2,1,1,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
2700,2,128,3,2,1,2,3,2,366,441,4,555,3,1,1,269,12,298,18,7
3000,2,115,3,2,2,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
1300,2,70,3,1,1,2,2,1,104,917,0,340,4,2,2,316,3,80,5,0
14000,2,233,5,2,2,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
2200,2,80,2,2,1,2,3,3,310,941,0,364,2,0,0,585,5,593,4,0
1300,2,50,1,1,1,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
2200,2,80,2,1,1,2,3,3,152,479,5,483,3,0,4,357,18,170,13,3
2600,2,98,2,2,1,1,3,3,282,802,1,635,5,0,1,254,7,78,17,4
1200,2,40,1,0,1,2,3,1,170,610,3,239,6,0,2,609,3,749,4,0
2200,2,82,2,1,1,2,3,3,310,941,0,364,2,0,0,585,5,593,4,0
1600,2,70,2,2,1,2,3,2,173,798,1,221,3,2,0,48,2,48,8,0
900,2,32,1,0,1,2,3,2,190,0,5,86,4,1,3,120,15,295,14,5
800,2,20,1,0,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
700,2,70,3,1,1,2,2,1,170,610,3,239,6,0,2,609,3,749,4,0
2999,2,88,2,2,1,2,3,3,105,438,1,264,5,1,1,413,9,333,20,4
3000,2,87,2,2,1,2,3,2,105,438,1,264,5,1,1,413,9,333,20,4
3800,2,130,3,2,1,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
3000,2,124,3,2,2,2,3,2,105,438,1,264,5,1,1,413,9,333,20,4
500,2,15,1,0,1,2,2,2,85,563,3,319,4,0,2,255,9,502,9,5
3499,2,130,3,2,2,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
1500,2,65,2,1,1,2,3,2,370,1016,0,437,1,2,1,862,1,735,5,0
2599,2,90,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2900,2,110,3,2,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
1200,2,70,2,1,1,1,2,2,117,541,4,380,4,0,1,316,7,578,10,6
1999,2,50,1,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
500,2,17,1,1,1,2,3,2,75,199,7,417,3,0,4,149,12,19,20,6
1200,2,75,2,1,1,2,2,1,264,227,3,376,3,2,2,257,15,238,19,2
1999,2,47,1,1,1,2,3,1,410,815,2,427,3,0,1,238,9,134,17,3
1100,2,90,2,2,1,2,3,3,333,946,0,272,3,0,1,592,6,259,10,3
3000,2,105,2,2,1,1,3,3,410,815,2,427,3,0,1,238,9,134,17,3
1350,2,40,1,0,1,2,3,1,170,610,3,239,6,0,2,609,3,749,4,0
2399,2,88,2,2,1,2,3,2,347,362,3,432,1,0,2,278,2,208,6,0
1200,2,40,1,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
3500,2,130,3,2,1,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
2500,2,115,3,2,2,2,3,1,85,563,3,319,4,0,2,255,9,502,9,5
2200,2,48,1,1,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
1500,2,45,1,1,1,2,3,2,105,438,1,264,5,1,1,413,9,333,20,4
2200,2,90,3,2,1,2,4,2,186,469,2,297,4,0,0,345,4,572,7,3
1200,2,90,3,1,1,2,2,2,156,684,1,645,3,0,1,251,5,477,8,3
2200,2,80,2,2,1,1,3,1,170,610,3,239,6,0,2,609,3,749,4,0
800,2,20,1,0,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
3000,2,98,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1200,2,55,2,2,1,2,3,1,281,855,1,893,1,1,0,235,4,235,4,1
8000,2,176,4,1,1,2,2,3,226,537,3,288,3,0,2,100,11,57,19,7
2200,2,87,2,2,1,2,3,1,85,563,3,319,4,0,2,255,9,502,9,5
3300,2,110,3,2,2,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
2300,2,98,3,2,1,2,3,3,298,1343,0,1034,0,0,1,473,3,217,4,1
1580,2,114,3,2,2,2,3,2,1053,1849,0,1524,0,0,0,880,1,1573,0,0
2499,2,90,2,2,1,2,3,2,105,438,1,264,5,1,1,413,9,333,20,4
3600,2,130,3,2,2,2,2,3,114,642,2,603,3,0,1,209,6,435,10,3
1500,2,70,2,2,1,2,2,2,14,543,3,335,4,0,2,450,3,593,5,0
1500,2,105,3,1,1,2,3,2,201,446,1,265,3,0,1,487,8,344,19,4
16000,2,578,15,15,3,2,3,2,113,410,5,516,3,0,4,271,8,271,5,3
1600,2,50,1,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2300,2,100,2,2,1,2,3,2,310,941,0,364,2,0,0,585,5,593,4,0
900,2,20,1,0,1,2,2,1,48,1131,0,547,3,1,2,537,5,226,7,0
850,2,30,1,0,1,1,2,1,229,132,4,277,3,1,2,52,15,121,17,1
2000,2,47,1,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
800,2,25,1,0,1,2,3,1,281,855,1,893,1,1,0,235,4,235,4,1
500,2,17,1,0,1,2,3,2,243,771,2,622,5,0,1,103,8,150,14,3
2299,2,80,2,2,1,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
1600,2,130,4,2,2,2,2,1,366,441,4,555,3,1,1,269,12,298,18,7
1500,2,95,3,2,1,2,3,2,377,880,1,199,3,0,1,256,4,346,5,0
1450,2,35,1,1,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
2200,2,85,2,2,1,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
1000,2,100,3,2,1,2,2,2,35,263,6,388,4,0,4,158,8,208,6,3
2500,2,85,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2200,2,100,2,1,1,2,3,3,152,479,5,483,3,0,4,357,18,170,13,3
850,2,25,1,0,1,2,4,1,205,672,1,491,3,0,1,603,5,465,12,2
3300,2,108,2,2,1,1,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1700,2,65,1,1,1,2,3,2,310,941,0,364,2,0,0,585,5,593,4,0
1600,2,90,2,2,1,2,2,2,274,284,3,429,2,2,2,314,15,295,21,2
3000,2,89,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1600,2,100,3,2,1,2,3,3,243,771,2,622,5,0,1,103,8,150,14,3
3000,2,100,2,2,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
1899,2,80,2,1,1,2,2,2,211,545,3,474,3,0,1,377,7,603,10,6
2500,2,88,2,2,1,2,3,3,170,610,3,239,6,0,2,609,3,749,4,0
2800,2,100,2,1,1,2,3,2,122,300,6,475,4,0,4,67,12,117,10,3
2799,2,90,2,2,2,2,3,3,251,902,0,556,2,0,1,525,6,177,11,3
700,2,28,1,0,1,1,3,2,377,880,1,199,3,0,1,256,4,346,5,0
2600,2,87,2,2,1,2,3,3,251,902,0,556,2,0,1,525,6,177,11,3
2000,2,98,3,2,1,2,2,3,298,1343,0,1034,0,0,1,473,3,217,4,1
3000,2,86,2,2,1,2,3,3,105,438,1,264,5,1,1,413,9,333,20,4
1200,2,30,1,1,1,2,3,1,211,545,3,474,3,0,1,377,7,603,10,6
1000,2,25,1,1,1,2,3,2,156,684,1,645,3,0,1,251,5,477,8,3
700,2,20,1,0,1,2,3,1,173,798,1,221,3,2,0,48,2,48,8,0
1800,2,45,1,1,1,2,3,1,410,815,2,427,3,0,1,238,9,134,17,3
3600,2,120,3,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
3200,2,100,3,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2500,2,85,2,2,1,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
500,2,15,1,0,1,2,2,2,85,563,3,319,4,0,2,255,9,502,9,5
2300,2,100,3,1,1,2,3,3,151,303,4,409,2,0,3,380,7,474,4,3
3399,2,135,3,2,2,2,3,3,282,802,1,635,5,0,1,254,7,78,17,4
1599,2,47,1,1,1,2,3,1,149,389,4,456,3,0,2,147,16,119,15,1
2300,2,50,1,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
2300,2,110,4,2,2,2,2,1,306,209,4,354,3,1,2,129,14,146,15,0
800,2,20,1,0,1,2,3,2,251,902,0,556,2,0,1,525,6,177,11,3
2500,2,65,1,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
2600,2,80,2,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
2000,2,100,2,2,1,2,3,3,66,516,1,399,4,0,1,276,9,201,19,4
1100,2,50,2,2,1,2,2,1,75,199,7,417,3,0,4,149,12,19,20,6
1100,2,70,2,1,1,2,2,2,361,812,1,723,5,0,1,375,7,244,15,4
1350,2,25,1,1,1,2,3,2,86,491,6,160,3,0,3,96,13,285,17,6
3600,2,135,3,2,2,2,3,3,114,642,2,603,3,0,1,209,6,435,10,3
1300,2,45,1,1,1,2,3,1,149,389,4,456,3,0,2,147,16,119,15,1
3000,2,90,2,2,1,2,3,2,152,479,5,483,3,0,4,357,18,170,13,3
2000,2,110,2,2,2,2,3,2,200,1224,0,473,2,0,0,440,4,660,1,0
2200,2,80,2,2,1,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
800,2,40,1,1,1,2,2,2,75,199,7,417,3,0,4,149,12,19,20,6
1600,2,72,2,2,1,2,3,2,377,880,1,199,3,0,1,256,4,346,5,0
3800,2,108,3,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
600,2,40,1,1,1,2,2,3,283,278,6,600,4,0,0,824,3,1117,0,0
3500,2,128,3,2,2,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
1500,2,44,1,0,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2500,2,89,2,2,1,2,3,3,105,438,1,264,5,1,1,413,9,333,20,4
2300,2,100,2,2,1,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
650,2,23,1,1,1,1,3,2,85,515,3,660,3,2,1,460,13,288,20,2
1100,2,45,1,1,1,2,3,1,333,946,0,272,3,0,1,592,6,259,10,3
400,2,10,1,0,1,2,2,1,59,304,1,107,4,1,1,336,9,202,21,4
1300,2,45,1,1,1,2,3,3,66,516,1,399,4,0,1,276,9,201,19,4
2300,2,85,2,2,1,2,2,3,105,438,1,264,5,1,1,413,9,333,20,4
1200,2,40,1,1,1,2,3,1,410,815,2,427,3,0,1,238,9,134,17,3
2500,2,102,3,2,1,2,3,3,105,438,1,264,5,1,1,413,9,333,20,4
1700,2,43,1,1,1,2,3,3,310,941,0,364,2,0,0,585,5,593,4,0
1500,2,90,2,2,1,2,3,2,377,880,1,199,3,0,1,256,4,346,5,0
3000,2,88,2,2,1,2,3,3,152,479,5,483,3,0,4,357,18,170,13,3
1800,2,100,3,2,1,2,3,3,14,543,3,335,4,0,2,450,3,593,5,0
2800,2,99,2,1,1,1,4,2,410,815,2,427,3,0,1,238,9,134,17,3
3600,2,130,3,2,2,2,3,2,114,642,2,603,3,0,1,209,6,435,10,3
1999,2,58,1,1,1,2,3,1,410,815,2,427,3,0,1,238,9,134,17,3
500,2,15,1,0,1,2,3,2,377,880,1,199,3,0,1,256,4,346,5,0
1000,2,65,2,1,1,2,3,1,267,111,4,220,3,1,2,164,15,168,16,1
1800,2,35,1,0,1,1,3,2,119,597,5,7,4,0,2,55,11,235,18,6
3500,2,138,3,2,2,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
2200,2,85,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1999,2,55,1,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
700,2,30,1,1,1,2,3,1,14,543,3,335,4,0,2,450,3,593,5,0
1300,2,60,2,1,1,2,3,2,14,543,3,335,4,0,2,450,3,593,5,0
1300,2,65,2,1,1,2,2,2,201,446,1,265,3,0,1,487,8,344,19,4
1600,2,80,2,2,1,2,3,2,60,588,2,549,3,0,1,155,7,381,12,3
1600,2,40,1,0,1,1,3,1,211,545,3,474,3,0,1,377,7,603,10,6
600,2,25,1,0,1,1,3,2,173,798,1,221,3,2,0,48,2,48,8,0
1500,2,90,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1350,2,35,1,0,1,2,3,2,251,902,0,556,2,0,1,525,6,177,11,3
2200,2,81,2,2,1,2,2,3,310,941,0,364,2,0,0,585,5,593,4,0
800,2,60,2,1,1,2,2,1,283,278,6,600,4,0,0,824,3,1117,0,0
2799,2,112,3,2,1,2,3,2,298,1343,0,1034,0,0,1,473,3,217,4,1
2499,2,65,1,1,1,2,4,1,298,1343,0,1034,0,0,1,473,3,217,4,1
3100,2,78,2,1,1,1,3,1,122,300,6,475,4,0,4,67,12,117,10,3
1500,2,55,1,1,1,2,3,2,105,438,1,264,5,1,1,413,9,333,20,4
2400,2,114,3,1,1,2,3,3,440,636,2,895,1,1,0,537,1,130,3,0
500,2,16,1,0,1,2,2,2,360,593,3,627,4,0,2,348,3,491,7,0
1000,2,80,2,1,1,1,2,2,186,469,2,297,4,0,0,345,4,572,7,3
2800,2,90,2,2,1,2,3,3,347,362,3,432,1,0,2,278,2,208,6,0
900,2,35,1,1,1,2,3,1,85,515,3,660,3,2,1,460,13,288,20,2
2799,2,110,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2500,2,61,1,1,1,1,3,3,298,1343,0,1034,0,0,1,473,3,217,4,1
1800,2,40,1,1,1,2,3,3,226,537,3,288,3,0,2,100,11,57,19,7
3400,2,121,3,2,2,1,3,2,410,815,2,427,3,0,1,238,9,134,17,3
3600,2,135,3,2,2,2,3,3,114,642,2,603,3,0,1,209,6,435,10,3
1500,2,30,1,1,1,2,3,1,211,545,3,474,3,0,1,377,7,603,10,6
1999,2,70,1,1,1,2,3,2,143,663,3,135,2,0,0,455,3,307,6,1
1600,2,50,1,1,1,2,3,3,310,941,0,364,2,0,0,585,5,593,4,0
550,2,15,1,0,1,2,3,1,173,798,1,221,3,2,0,48,2,48,8,0
3000,2,124,3,2,2,2,3,1,282,802,1,635,5,0,1,254,7,78,17,4
1700,2,50,1,1,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
3500,2,138,3,2,2,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
700,2,30,1,1,1,2,3,1,14,543,3,335,4,0,2,450,3,593,5,0
2100,2,150,3,2,2,2,3,3,152,433,3,435,4,0,2,247,9,473,12,6
2300,2,90,2,2,1,1,2,3,48,1131,0,547,3,1,2,537,5,226,7,0
1400,2,35,1,0,1,2,3,2,122,300,6,475,4,0,4,67,12,117,10,3
2000,2,50,1,1,1,2,3,1,410,815,2,427,3,0,1,238,9,134,17,3
3100,2,78,2,1,1,1,3,1,122,300,6,475,4,0,4,67,12,117,10,3
3000,2,100,2,2,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
2500,2,106,2,2,1,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
1400,2,85,2,2,1,2,3,3,152,433,3,435,4,0,2,247,9,473,12,6
2200,2,80,2,2,1,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
2000,2,47,1,1,1,1,3,2,211,545,3,474,3,0,1,377,7,603,10,6
3000,2,120,3,2,2,2,3,3,122,300,6,475,4,0,4,67,12,117,10,3
500,2,20,1,0,1,2,2,2,200,1224,0,473,2,0,0,440,4,660,1,0
1300,2,65,2,1,1,2,2,2,201,446,1,265,3,0,1,487,8,344,19,4
3600,2,142,3,2,2,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2200,2,92,3,2,1,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
3500,2,90,2,2,1,2,3,3,105,438,1,264,5,1,1,413,9,333,20,4
2299,2,108,2,2,1,2,3,1,410,815,2,427,3,0,1,238,9,134,17,3
550,2,15,1,0,1,2,3,1,173,798,1,221,3,2,0,48,2,48,8,0
1480,2,35,1,0,1,2,3,3,410,815,2,427,3,0,1,238,9,134,17,3
2500,2,60,1,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
2000,2,67,2,1,1,2,3,3,135,760,1,1230,0,2,0,438,3,46,4,0
2500,2,102,3,2,1,2,2,3,105,438,1,264,5,1,1,413,9,333,20,4
3200,2,130,3,2,2,2,3,3,282,802,1,635,5,0,1,254,7,78,17,4
1500,2,90,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
500,2,15,1,0,1,1,3,1,410,815,2,427,3,0,1,238,9,134,17,3
2500,2,89,2,2,1,2,2,2,360,593,3,627,4,0,2,348,3,491,7,0
3000,2,88,2,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1000,2,30,1,0,1,2,3,1,205,672,1,491,3,0,1,603,5,465,12,2
2100,2,90,2,2,1,1,3,1,310,941,0,364,2,0,0,585,5,593,4,0
1300,2,40,1,1,1,1,1,1,151,303,4,409,2,0,3,380,7,474,4,3
3000,2,138,3,2,2,2,2,2,282,802,1,635,5,0,1,254,7,78,17,4
1700,2,95,3,2,1,2,3,3,370,1016,0,437,1,2,1,862,1,735,5,0
1500,2,84,2,2,1,2,3,2,276,803,2,654,5,0,1,135,8,208,14,3
2499,2,100,2,2,1,2,4,2,105,438,1,264,5,1,1,413,9,333,20,4
2200,2,60,2,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
2500,2,90,2,2,1,2,3,3,251,902,0,556,2,0,1,525,6,177,11,3
2499,2,90,2,2,1,2,3,2,347,362,3,432,1,0,2,278,2,208,6,0
2666,2,90,2,2,1,2,3,1,251,902,0,556,2,0,1,525,6,177,11,3
1400,2,80,2,2,1,2,3,2,1053,1849,0,1524,0,0,0,880,1,1573,0,0
850,2,25,1,0,1,2,3,2,271,871,1,592,3,0,0,669,1,531,9,1
1200,2,40,1,1,1,2,3,3,135,760,1,1230,0,2,0,438,3,46,4,0
2299,2,88,2,2,1,2,3,2,170,610,3,239,6,0,2,609,3,749,4,0
2500,2,73,2,2,1,1,3,2,310,941,0,364,2,0,0,585,5,593,4,0
1500,2,78,2,2,1,2,3,1,152,433,3,435,4,0,2,247,9,473,12,6
1100,2,70,2,1,1,2,2,2,361,812,1,723,5,0,1,375,7,244,15,4
2300,2,110,3,1,1,2,2,1,85,515,3,660,3,2,1,460,13,288,20,2
2500,2,90,2,2,1,2,3,1,170,610,3,239,6,0,2,609,3,749,4,0
1300,2,35,1,1,1,2,3,1,211,545,3,474,3,0,1,377,7,603,10,6
1500,2,98,2,2,1,2,2,2,228,756,1,682,4,0,1,88,7,305,12,3
500,2,20,1,1,1,2,2,1,361,812,1,723,5,0,1,375,7,244,15,4
1300,2,70,2,1,1,2,2,1,178,895,1,1033,0,0,0,615,4,439,6,0
1200,2,60,1,1,1,2,3,2,377,880,1,199,3,0,1,256,4,346,5,0
2200,2,85,2,2,1,2,3,1,114,642,2,603,3,0,1,209,6,435,10,3
1400,2,62,2,1,1,2,2,2,75,199,7,417,3,0,4,149,12,19,20,6
2800,2,98,3,2,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
500,2,16,1,1,1,2,2,1,48,1131,0,547,3,1,2,537,5,226,7,0
3500,2,145,3,2,2,2,3,3,264,227,3,376,3,2,2,257,15,238,19,2
1100,2,45,1,1,1,2,3,1,200,1224,0,473,2,0,0,440,4,660,1,0
600,2,16,1,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
2800,2,100,2,2,1,2,3,2,282,802,1,635,5,0,1,254,7,78,17,4
2599,2,90,2,2,1,2,3,1,114,642,2,603,3,0,1,209,6,435,10,3
1200,2,38,1,1,1,2,3,2,135,760,1,1230,0,2,0,438,3,46,4,0
600,2,28,1,0,1,1,3,1,14,543,3,335,4,0,2,450,3,593,5,0
2500,2,88,2,2,1,2,4,3,310,941,0,364,2,0,0,585,5,593,4,0
2500,2,52,1,1,1,2,3,2,211,545,3,474,3,0,1,377,7,603,10,6
2200,2,60,2,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
