chengshi,yijiquyu,fangzu,mianji,huxing,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
宜昌,伍家岗,900,20㎡,1室0厅1卫,南北,精装修,高层/共8层,15,89,4,574,3,5,1,238,5,181,5,1
宜昌,伍家岗,5000,116㎡,1室1厅1卫,南,精装修,高层/共32层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,2800,62㎡,2室2厅1卫,南,精装修,低层/共28层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,2300,80㎡,2室2厅1卫,南北,精装修,高层/共32层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,1600,85㎡,3室1厅1卫,南北,精装修,中层/共7层,469,356,3,477,2,3,3,928,0,732,3,0
宜昌,伍家岗,999,25㎡,1室0厅1卫,南北,精装修,低层/共30层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1300,80㎡,2室2厅1卫,南,精装修,低层/共7层,229,671,4,525,1,3,4,250,4,576,5,1
宜昌,伍家岗,2600,62㎡,2室2厅1卫,南北,精装修,低层/共30层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,2000,100㎡,2室1厅1卫,南北,精装修,中层/共32层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1350,70㎡,3室1厅1卫,南北,简单装修,中层/共8层,229,671,4,525,1,3,4,250,4,576,5,1
宜昌,伍家岗,3700,130㎡,3室2厅2卫,南北,精装修,高层/共16层,140,797,1,970,0,0,1,489,3,489,2,0
宜昌,伍家岗,1200,82㎡,2室2厅1卫,南北,精装修,中层/共8层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1300,37㎡,1室1厅1卫,南北,精装修,低层/共27层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,800,30㎡,1室0厅1卫,东,精装修,中层/共18层,469,356,3,477,2,3,3,928,0,732,3,0
宜昌,伍家岗,1000,30㎡,1室1厅1卫,南,精装修,高层/共13层,469,356,3,477,2,3,3,928,0,732,3,0
宜昌,伍家岗,1500,40㎡,1室1厅1卫,东西,精装修,高层/共19层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1500,35㎡,1室1厅1卫,南北,精装修,高层/共32层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1050,75㎡,2室1厅1卫,东南,简单装修,低层/共8层,88,272,3,647,3,4,1,55,6,112,5,1
宜昌,伍家岗,1600,52㎡,1室1厅1卫,南,简单装修,中层/共28层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,800,30㎡,1室1厅1卫,南,精装修,低层/共8层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,14999,288㎡,6室3厅3卫,南,精装修,共3层,199,1249,0,919,0,0,0,529,2,529,2,0
宜昌,伍家岗,1700,210㎡,2室1厅1卫,南北,精装修,中层/共7层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,1680,58㎡,2室2厅1卫,南北,精装修,中层/共8层,140,311,3,98,4,1,1,319,10,691,6,1
宜昌,伍家岗,1300,55㎡,1室1厅1卫,南北,精装修,中层/共20层,26,43,4,529,3,5,1,283,4,227,5,0
宜昌,伍家岗,1600,40㎡,1室1厅1卫,南北,精装修,中层/共30层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1500,70㎡,2室1厅1卫,南北,简单装修,高层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,2600,90㎡,2室2厅1卫,南北,精装修,低层/共28层,369,1026,0,1612,0,0,0,445,3,469,4,1
宜昌,伍家岗,2200,91㎡,3室2厅1卫,南,精装修,中层/共7层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,1500,80㎡,2室2厅1卫,南,简单装修,高层/共6层,55,531,5,733,4,4,5,373,7,38,8,1
宜昌,伍家岗,1600,40㎡,1室1厅1卫,南,简单装修,中层/共30层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1499,38㎡,1室1厅1卫,南北,精装修,低层/共32层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1500,63㎡,2室2厅1卫,东,精装修,低层/共28层,327,1152,0,1183,0,0,1,343,2,763,1,0
宜昌,伍家岗,3500,125㎡,3室2厅2卫,南北,精装修,高层/共25层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,1500,88㎡,2室2厅1卫,南北,精装修,中层/共10层,15,353,3,839,2,4,0,285,5,188,11,0
宜昌,伍家岗,1100,35㎡,1室1厅1卫,南北,精装修,中层/共31层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,3600,95㎡,2室2厅1卫,南北,豪华装修,低层/共20层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,1480,52㎡,1室1厅1卫,南北,精装修,低层/共28层,26,43,4,529,3,5,1,283,4,227,5,0
宜昌,伍家岗,1000,35㎡,1室1厅1卫,南北,精装修,中层/共8层,15,89,4,574,3,5,1,238,5,181,5,1
宜昌,伍家岗,1999,45㎡,1室1厅1卫,南北,豪华装修,中层/共32层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,300,60㎡,4室1厅1卫,东,简单装修,共1层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,2800,98㎡,2室1厅1卫,南北,精装修,中层/共28层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,2300,70㎡,2室1厅1卫,南北,精装修,中层/共20层,26,43,4,529,3,5,1,283,4,227,5,0
宜昌,伍家岗,750,28㎡,1室0厅1卫,东南,精装修,中层/共18层,469,356,3,477,2,3,3,928,0,732,3,0
宜昌,伍家岗,1499,37㎡,1室1厅1卫,南北,精装修,低层/共27层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1600,36㎡,1室0厅1卫,南北,精装修,中层/共25层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,2000,91㎡,3室2厅1卫,南北,精装修,中层/共7层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,1500,80㎡,2室2厅1卫,南,精装修,低层/共7层,207,664,1,849,1,0,1,274,3,274,3,0
宜昌,伍家岗,1800,46㎡,1室1厅1卫,南北,精装修,中层/共32层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,999,25㎡,1室0厅1卫,南北,精装修,高层/共30层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1000,35㎡,1室1厅1卫,南,精装修,高层/共6层,15,89,4,574,3,5,1,238,5,181,5,1
宜昌,伍家岗,3300,100㎡,2室2厅1卫,南北,精装修,高层/共22层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,1600,120㎡,3室2厅1卫,南,简单装修,中层/共7层,55,531,5,733,4,4,5,373,7,38,8,1
宜昌,伍家岗,2500,95㎡,2室2厅1卫,南北,精装修,高层/共23层,185,164,4,644,2,5,0,437,4,335,3,0
宜昌,伍家岗,1350,98㎡,2室2厅1卫,东,简单装修,低层/共6层,213,451,1,640,1,0,0,226,2,347,4,0
宜昌,伍家岗,1700,88㎡,3室2厅1卫,南北,精装修,低层/共32层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,1600,85㎡,2室2厅1卫,南,精装修,中层/共32层,327,1152,0,1183,0,0,1,343,2,763,1,0
宜昌,伍家岗,2000,127㎡,3室2厅2卫,南北,精装修,高层/共32层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,2000,85㎡,2室2厅1卫,南,精装修,中层/共32层,448,1509,0,1812,0,0,0,829,1,2131,0,0
宜昌,伍家岗,2100,108㎡,3室2厅1卫,南北,精装修,低层/共30层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,1400,72㎡,2室2厅1卫,东南,精装修,低层/共7层,760,1393,0,1772,0,0,1,909,0,1004,0,0
宜昌,伍家岗,1700,36㎡,1室1厅1卫,南北,简单装修,低层/共28层,327,1152,0,1183,0,0,1,343,2,763,1,0
宜昌,伍家岗,1600,93㎡,3室2厅1卫,南,简单装修,低层/共27层,318,1374,0,1424,0,0,1,560,1,985,0,0
宜昌,伍家岗,2000,130㎡,3室2厅2卫,东南,精装修,中层/共32层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,800,31㎡,1室0厅1卫,南北,精装修,低层/共27层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,1600,85㎡,2室2厅1卫,南,精装修,中层/共7层,207,664,1,849,1,0,1,274,3,274,3,0
宜昌,伍家岗,650,18㎡,1室0厅1卫,南北,精装修,高层/共28层,318,1374,0,1424,0,0,1,560,1,985,0,0
宜昌,伍家岗,2000,84㎡,2室2厅1卫,南北,精装修,高层/共32层,448,1509,0,1812,0,0,0,829,1,2131,0,0
宜昌,伍家岗,1800,80㎡,2室2厅1卫,南北,豪华装修,中层/共30层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,1500,75㎡,2室1厅1卫,南,简单装修,低层/共6层,178,1773,0,1614,0,0,1,798,1,1223,0,0
宜昌,伍家岗,1800,100㎡,3室2厅1卫,南北,精装修,低层/共6层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,1200,55㎡,2室1厅1卫,南,简单装修,高层/共7层,318,1374,0,1424,0,0,1,560,1,985,0,0
宜昌,伍家岗,1600,88㎡,3室2厅1卫,南北,精装修,低层/共7层,760,1393,0,1772,0,0,1,909,0,1004,0,0
宜昌,伍家岗,1999,95㎡,2室2厅1卫,南,精装修,中层/共31层,448,1509,0,1812,0,0,0,829,1,2131,0,0
宜昌,伍家岗,2000,120㎡,3室2厅1卫,南,精装修,高层/共32层,448,1509,0,1812,0,0,0,829,1,2131,0,0
宜昌,伍家岗,2100,108㎡,3室2厅1卫,南,精装修,低层/共30层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,1600,108㎡,3室2厅2卫,南,精装修,低层/共7层,478,1131,0,1317,0,0,1,476,2,742,1,0
宜昌,伍家岗,1800,100㎡,3室2厅1卫,南,精装修,中层/共31层,653,1863,0,416,1,0,0,714,2,807,2,0
宜昌,伍家岗,2200,150㎡,6室2厅2卫,南北,精装修,共5层,760,1393,0,1772,0,0,1,909,0,1004,0,0
宜昌,伍家岗,750,45㎡,1室1厅1卫,南,简单装修,中层/共7层,227,490,2,266,1,0,0,738,3,183,3,0
宜昌,伍家岗,800,120㎡,1室0厅1卫,南,精装修,中层/共8层,51,190,4,150,4,0,2,399,15,513,7,1
宜昌,伍家岗,1200,25㎡,1室1厅1卫,东,暂无信息,低层/共30层,153,621,2,901,0,1,5,320,5,341,8,1
宜昌,伍家岗,3000,42㎡,1室1厅1卫,南北,精装修,低层/共28层,180,217,2,391,1,1,4,337,5,45,6,1
宜昌,伍家岗,700,60㎡,2室1厅1卫,南北,简单装修,共5层,265,464,3,233,3,1,1,141,8,502,5,1
宜昌,伍家岗,2600,112.5㎡,3室2厅2卫,南北,精装修,中层/共7层,169,1008,0,1039,0,0,0,246,3,378,3,0
宜昌,伍家岗,1200,36㎡,1室1厅1卫,南,精装修,中层/共22层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1300,81㎡,3室1厅1卫,南,暂无信息,高层/共7层,319,249,3,331,2,4,5,692,7,428,6,1
宜昌,伍家岗,1200,80㎡,2室1厅1卫,南,简单装修,高层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,1800,115㎡,3室2厅1卫,南北,简单装修,中层/共7层,90,641,5,621,3,4,5,484,7,147,8,1
宜昌,伍家岗,500,16㎡,1室1厅1卫,南,简单装修,低层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,2200,120㎡,3室2厅1卫,南北,精装修,中层/共8层,140,311,3,98,4,1,1,319,10,691,6,1
宜昌,伍家岗,1000,68㎡,2室1厅1卫,东南,简单装修,低层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,2600,90㎡,2室2厅1卫,南北,精装修,低层/共31层,369,1026,0,1612,0,0,0,445,3,469,4,1
宜昌,伍家岗,1400,70㎡,2室1厅1卫,南北,简单装修,高层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,2800,95㎡,2室2厅1卫,南北,精装修,高层/共24层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,1400,78㎡,2室2厅1卫,南北,精装修,中层/共7层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,1499,38㎡,1室1厅1卫,南北,精装修,低层/共32层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,850,50㎡,1室1厅1卫,南,简单装修,高层/共7层,185,164,4,644,2,5,0,437,4,335,3,0
宜昌,伍家岗,1000,50㎡,1室1厅1卫,南,简单装修,中层/共8层,229,671,4,525,1,3,4,250,4,576,5,1
宜昌,伍家岗,999,25㎡,1室0厅1卫,南,精装修,低层/共33层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,2800,110㎡,2室2厅1卫,南北,精装修,中层/共20层,140,797,1,970,0,0,1,489,3,489,2,0
宜昌,伍家岗,1600,85㎡,2室2厅1卫,南,简单装修,中层/共7层,15,353,3,839,2,4,0,285,5,188,11,0
宜昌,伍家岗,2000,58㎡,1室1厅1卫,南北,精装修,中层/共32层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,700,30㎡,1室1厅1卫,南北,简单装修,低层/共6层,140,311,3,98,4,1,1,319,10,691,6,1
宜昌,伍家岗,3000,91㎡,2室2厅1卫,南北,精装修,中层/共32层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,1400,38㎡,1室1厅1卫,南北,精装修,中层/共28层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1600,88㎡,3室2厅1卫,南,简单装修,中层/共7层,139,505,3,787,1,0,2,303,3,652,3,1
宜昌,伍家岗,1400,75㎡,2室2厅1卫,东南,简单装修,低层/共7层,229,671,4,525,1,3,4,250,4,576,5,1
宜昌,伍家岗,1500,52㎡,1室1厅1卫,南,简单装修,中层/共28层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1000,35㎡,1室1厅1卫,南北,简单装修,高层/共8层,120,856,1,1941,0,0,2,479,1,164,3,1
宜昌,伍家岗,3300,105㎡,3室2厅1卫,南北,精装修,高层/共20层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,2600,90㎡,2室2厅1卫,南北,精装修,低层/共28层,369,1026,0,1612,0,0,0,445,3,469,4,1
宜昌,伍家岗,1500,80㎡,2室2厅1卫,南,简单装修,高层/共6层,55,531,5,733,4,4,5,373,7,38,8,1
宜昌,伍家岗,1600,90㎡,2室2厅1卫,南,简单装修,中层/共7层,13,385,3,871,1,2,0,278,5,220,11,0
宜昌,伍家岗,2100,120㎡,3室2厅2卫,南,精装修,中层/共6层,178,1773,0,1614,0,0,1,798,1,1223,0,0
宜昌,伍家岗,1300,50㎡,1室1厅1卫,南北,精装修,中层/共7层,229,671,4,525,1,3,4,250,4,576,5,1
宜昌,伍家岗,1300,90㎡,2室1厅1卫,南北,简单装修,中层/共7层,167,193,2,226,4,0,1,1001,0,693,4,1
宜昌,伍家岗,1350,38㎡,1室1厅1卫,南北,精装修,中层/共30层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,2200,108㎡,3室2厅1卫,南北,精装修,中层/共7层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,2500,125㎡,3室2厅1卫,南北,精装修,中层/共7层,167,193,2,226,4,0,1,1001,0,693,4,1
宜昌,伍家岗,600,25㎡,1室0厅1卫,东,精装修,中层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,800,35㎡,1室1厅1卫,南北,精装修,共5层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,3000,67㎡,2室1厅1卫,北,精装修,中层/共12层,88,272,3,647,3,4,1,55,6,112,5,1
宜昌,伍家岗,2400,107㎡,3室2厅1卫,南北,简单装修,中层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,1500,53㎡,1室1厅1卫,南北,精装修,低层/共26层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1620,58㎡,2室2厅1卫,南北,精装修,中层/共8层,140,311,3,98,4,1,1,319,10,691,6,1
宜昌,伍家岗,2500,85㎡,2室1厅1卫,南北,简单装修,低层/共32层,137,701,5,175,3,2,3,191,9,335,5,1
宜昌,伍家岗,1400,75㎡,2室1厅1卫,南,简单装修,共1层,229,671,4,525,1,3,4,250,4,576,5,1
宜昌,伍家岗,1150,50㎡,1室1厅1卫,南,毛坯,高层/共9层,1,1,2,281,1,1,4,460,4,165,5,1
宜昌,伍家岗,1000,70㎡,3室2厅1卫,南北,精装修,中层/共7层,403,290,3,411,2,3,4,862,1,666,4,0
宜昌,伍家岗,800,32㎡,1室1厅1卫,南北,简单装修,共1层,13,385,3,871,1,2,0,278,5,220,11,0
宜昌,伍家岗,2000,90.1㎡,3室1厅1卫,南,简单装修,高层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,1600,88㎡,3室2厅1卫,东,精装修,中层/共7层,139,505,3,787,1,0,2,303,3,652,3,1
宜昌,伍家岗,700,32㎡,1室1厅1卫,南,简单装修,高层/共7层,140,311,3,98,4,1,1,319,10,691,6,1
宜昌,伍家岗,1800,110㎡,3室1厅1卫,东,暂无信息,高层/共6层,114,633,3,882,1,3,0,197,8,525,9,1
宜昌,伍家岗,800,70㎡,2室1厅1卫,南北,暂无信息,高层/共7层,114,633,3,882,1,3,0,197,8,525,9,1
宜昌,伍家岗,700,22㎡,1室0厅1卫,南北,精装修,共1层,166,782,5,605,2,3,4,624,7,288,6,1
宜昌,伍家岗,1700,88.37㎡,2室1厅1卫,南,简单装修,中层/共8层,140,311,3,98,4,1,1,319,10,691,6,1
宜昌,伍家岗,1900,88㎡,2室2厅2卫,南,精装修,低层/共7层,114,633,3,882,1,3,0,197,8,525,9,1
宜昌,伍家岗,1600,90㎡,3室2厅1卫,南北,简单装修,高层/共8层,140,311,3,98,4,1,1,319,10,691,6,1
宜昌,伍家岗,950,24㎡,1室1厅1卫,南,精装修,低层/共6层,167,193,2,226,4,0,1,1001,0,693,4,1
宜昌,伍家岗,1300,70㎡,2室2厅1卫,南,精装修,高层/共8层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,850,55㎡,1室1厅1卫,南,暂无信息,高层/共7层,172,819,2,1101,0,0,1,144,2,958,0,1
宜昌,伍家岗,500,30㎡,1室0厅1卫,南北,暂无信息,中层/共7层,180,217,2,391,1,1,4,337,5,45,6,1
宜昌,西陵,2000,52㎡,1室1厅1卫,南,简单装修,高层/共28层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,伍家岗,1500,80㎡,2室1厅1卫,南,精装修,中层/共7层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,1100,70㎡,2室2厅1卫,南北,简单装修,低层/共6层,403,290,3,411,2,3,4,862,1,666,4,0
宜昌,伍家岗,1800,120㎡,5室1厅2卫,南,简单装修,低层/共6层,1,1,2,281,1,1,4,460,4,165,5,1
宜昌,伍家岗,1500,37㎡,1室1厅1卫,南,精装修,中层/共26层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,750,30㎡,1室0厅1卫,南,精装修,中层/共32层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1400,72㎡,2室2厅1卫,南北,简单装修,共5层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,1450,85㎡,2室1厅1卫,南,精装修,中层/共8层,96,260,4,0,4,1,1,253,12,550,8,1
宜昌,伍家岗,1200,68㎡,2室1厅1卫,南,简单装修,中层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,800,50㎡,2室1厅1卫,东,暂无信息,高层/共8层,33,425,1,401,1,0,0,126,4,126,4,0
宜昌,伍家岗,1600,103㎡,3室2厅1卫,南北,简单装修,中层/共6层,15,89,4,574,3,5,1,238,5,181,5,1
宜昌,伍家岗,550,20㎡,1室1厅1卫,南,暂无信息,共1层,140,311,3,98,4,1,1,319,10,691,6,1
宜昌,伍家岗,1500,35㎡,1室1厅1卫,南,精装修,中层/共22层,78,1027,0,1167,0,0,0,236,2,236,2,0
宜昌,伍家岗,1180,25㎡,1室1厅1卫,南,暂无信息,高层/共7层,172,819,2,1101,0,0,1,144,2,958,0,1
宜昌,伍家岗,900,40㎡,1室1厅1卫,南,简单装修,高层/共6层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,850,37㎡,1室1厅1卫,南,暂无信息,高层/共7层,172,819,2,1101,0,0,1,144,2,958,0,1
宜昌,伍家岗,400,16㎡,2室1厅1卫,南北,简单装修,低层/共6层,1,1,2,281,1,1,4,460,4,165,5,1
宜昌,伍家岗,1600,75.3㎡,3室2厅1卫,南北,精装修,低层/共8层,403,290,3,411,2,3,4,862,1,666,4,0
宜昌,伍家岗,1200,73㎡,2室1厅1卫,南北,精装修,低层/共8层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,1000,66㎡,2室1厅1卫,南,精装修,中层/共7层,225,257,3,405,3,4,1,599,5,463,4,0
宜昌,伍家岗,900,45㎡,1室1厅1卫,南,暂无信息,高层/共7层,185,164,4,644,2,5,0,437,4,335,3,0
宜昌,伍家岗,1400,68㎡,2室1厅1卫,南,简单装修,中层/共7层,309,573,2,623,1,1,4,545,5,410,6,1
宜昌,伍家岗,450,25㎡,1室1厅0卫,南,毛坯,共1层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,750,60㎡,2室1厅1卫,北,简单装修,高层/共6层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,850,90㎡,1室1厅1卫,南,简单装修,低层/共7层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,2100,180㎡,6室2厅2卫,南,简单装修,共1层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,500,35㎡,1室1厅1卫,东,简单装修,高层/共6层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1500,90㎡,3室1厅1卫,南北,简单装修,低层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,800,35㎡,1室1厅1卫,东西,精装修,低层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,2100,150㎡,6室1厅2卫,南,简单装修,共1层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,1400,60㎡,2室1厅1卫,南,简单装修,低层/共8层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1100,106㎡,3室1厅1卫,南,简单装修,中层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1200,60㎡,2室1厅1卫,东,精装修,低层/共8层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,500,15㎡,1室1厅1卫,南,简单装修,低层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,500,25㎡,1室0厅1卫,南,精装修,低层/共7层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,1000,52㎡,1室1厅1卫,南北,简单装修,高层/共6层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,700,37㎡,1室1厅1卫,南,简单装修,高层/共6层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,920,52㎡,2室1厅1卫,西,精装修,中层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1500,101㎡,3室2厅1卫,南,暂无信息,共4层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1300,85㎡,3室1厅1卫,南北,简单装修,中层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,700,28㎡,1室0厅1卫,东,精装修,中层/共18层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,1500,70㎡,2室2厅1卫,南,简单装修,中层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1200,106㎡,3室2厅1卫,南北,简单装修,中层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,2000,89㎡,2室2厅1卫,南北,精装修,中层/共18层,232,885,1,1167,0,0,1,214,2,1024,0,1
宜昌,伍家岗,1600,75㎡,2室1厅1卫,东南,精装修,中层/共6层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1500,90㎡,3室1厅1卫,南北,简单装修,中层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1200,72㎡,2室1厅1卫,东,简单装修,中层/共7层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,500,16㎡,1室0厅1卫,南,简单装修,低层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1000,55㎡,2室2厅1卫,南,简单装修,低层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1500,65㎡,2室2厅1卫,南北,精装修,中层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,700,28㎡,1室0厅1卫,东,精装修,中层/共18层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,700,20㎡,1室0厅1卫,南北,简单装修,低层/共6层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,1200,60㎡,2室2厅1卫,南,简单装修,低层/共7层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,800,30㎡,1室0厅1卫,南,简单装修,中层/共8层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,750,30㎡,1室0厅1卫,东南,精装修,中层/共7层,251,650,4,390,4,4,3,340,10,200,5,0
宜昌,伍家岗,1300,75㎡,2室2厅1卫,南北,简单装修,高层/共6层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,1888,80㎡,2室1厅1卫,南北,精装修,中层/共8层,410,815,2,427,3,0,1,238,9,134,17,3
宜昌,伍家岗,1500,81㎡,2室2厅1卫,南北,精装修,中层/共8层,15,353,3,839,2,4,0,285,5,188,11,0
宜昌,伍家岗,1400,60㎡,2室1厅1卫,南,简单装修,低层/共8层,204,443,3,301,3,0,1,182,11,557,7,1
宜昌,伍家岗,800,120㎡,1室0厅1卫,南,精装修,中层/共8层,51,190,4,150,4,0,2,399,15,513,7,1
宜昌,伍家岗,1200,25㎡,1室1厅1卫,东,暂无信息,低层/共30层,153,621,2,901,0,1,5,320,5,341,8,1
宜昌,伍家岗,450,15㎡,1室0厅2卫,南,简单装修,高层/共7层,114,264,5,151,4,1,2,211,13,114,14,1
宜昌,伍家岗,2000,110㎡,2室2厅2卫,南北,精装修,中层/共22层,271,928,0,1412,0,0,2,602,2,804,2,1
宜昌,伍家岗,3000,100㎡,3室2厅1卫,南北,精装修,低层/共7层,271,928,0,1412,0,0,2,602,2,804,2,1
宜昌,伍家岗,2800,137.56㎡,4室2厅2卫,南北,精装修,高层/共11层,271,928,0,1412,0,0,2,602,2,804,2,1
宜昌,伍家岗,2000,110㎡,2室2厅1卫,南北,精装修,中层/共11层,271,928,0,1412,0,0,2,602,2,804,2,1
